FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,GENDER,WORK_LIFE_BALANCE_SCORE,AGE_21 to 35,AGE_36 to 50,AGE_51 or more,AGE_Less than 20
3,2,7,10,10,10,7,5,2,8,7,4,5,6,0,3,1,10,5,7,1,707.7,1,0,0,0
5,5,10,6,10,10,3,4,1,4,3,10,0,9,10,3,2,3,3,5,1,685.7,0,1,0,0
1,4,2,4,3,8,1,0,2,1,1,9,0,6,5,6,2,2,0,4,0,588,1,0,0,0
5,2,8,8,8,3,5,1,1,6,5,5,1,9,2,1,1,3,2,4,1,669.4,1,0,0,0
1,4,10,6,4,1,0,0,2,2,1,1,0,6,8,5,2,2,0,5,0,577.9,1,0,0,0
3,3,4,3,5,10,2,5,1,8,7,7,4,9,10,2,2,9,2,2,0,683.4,0,1,0,0
2,4,1,2,1,1,1,4,2,0,2,2,3,7,2,2,1,1,0,10,0,581.7,1,0,0,0
5,2,10,4,10,4,4,0,1,8,5,10,5,7,0,10,2,10,5,10,1,714.2,1,0,0,0
2,1,3,8,5,8,5,5,1,7,6,7,2,8,2,3,2,3,2,1,1,686.6,1,0,0,0
3,3,1,5,6,4,6,0,2,10,4,8,0,4,10,10,2,3,0,3,1,604.4,0,1,0,0
2,3,10,3,7,10,5,2,1,6,3,5,8,7,0,3,1,10,2,5,1,682.6,1,0,0,0
2,1,3,8,5,8,5,5,1,7,6,7,2,8,2,3,2,3,2,1,1,686.6,1,0,0,0
3,3,10,9,10,10,4,5,1,7,4,7,2,9,0,1,2,7,3,10,0,736.1,1,0,0,0
4,1,3,8,10,5,10,5,2,1,3,6,5,7,0,0,2,10,1,6,0,701.5,0,0,1,0
1,3,4,10,10,10,5,1,2,6,4,4,10,8,7,8,2,7,6,1,1,662.2,1,0,0,0
5,3,5,5,6,4,2,5,2,8,5,8,10,8,0,3,2,5,2,10,1,698.7,0,0,1,0
3,1,3,2,5,10,4,0,2,6,3,8,4,8,3,1,2,4,3,4,0,656.2,0,0,0,1
3,3,8,5,4,5,3,2,1,6,3,7,3,7,9,4,2,5,6,6,1,664.3,0,0,0,1
2,2,5,4,4,3,6,0,2,6,4,2,4,6,4,3,2,5,6,3,0,632.5,0,1,0,0
5,2,1,10,10,8,1,4,1,9,10,1,5,6,10,2,2,5,4,5,1,693.5,0,1,0,0
2,2,10,8,6,6,3,5,1,4,4,3,3,5,0,1,2,5,4,3,0,686.9,1,0,0,0
5,3,7,3,9,10,10,4,1,6,7,10,3,7,0,3,2,10,7,7,0,743.1,0,0,1,0
2,2,6,3,8,10,3,2,2,5,1,10,2,7,5,1,2,7,2,5,1,661.5,0,1,0,0
2,3,2,1,3,3,1,1,2,2,2,3,4,5,1,4,2,1,0,2,0,586.6,1,0,0,0
2,3,4,5,4,10,4,2,1,4,2,6,0,7,10,1,1,4,1,4,1,625,0,0,0,1
4,4,7,6,10,5,0,5,2,4,5,8,1,7,0,1,2,2,3,6,1,671.3,0,0,1,0
2,5,4,0,5,10,0,2,1,3,3,3,4,7,0,7,2,3,1,10,1,638,0,0,0,1
2,2,4,8,1,2,1,1,1,1,1,2,1,8,0,3,1,2,0,7,1,609.1,1,0,0,0
1,4,6,1,4,1,2,1,2,5,2,5,4,7,5,0,1,4,3,0,1,589.1,0,0,1,0
5,5,10,7,6,4,4,4,2,6,3,3,6,7,4,2,2,10,2,10,1,682.2,0,0,1,0
3,3,10,10,10,10,10,5,2,8,7,10,10,7,0,0,2,10,8,10,1,768.6,0,1,0,0
1,5,1,4,5,6,2,0,2,3,1,6,1,6,10,0,2,7,0,1,0,589.1,0,1,0,0
5,4,10,7,5,4,1,2,1,1,1,7,1,8,0,8,1,1,1,2,1,627.1,0,1,0,0
4,2,7,4,10,6,7,3,2,6,4,2,5,8,0,3,2,9,5,7,0,694.1,1,0,0,0
3,3,6,4,3,0,1,5,2,8,0,5,1,8,0,0,1,5,0,7,1,628.4,0,1,0,0
4,2,7,5,10,10,10,5,1,9,2,10,10,8,10,2,1,10,2,7,1,721.2,0,1,0,0
5,1,2,3,8,6,9,5,1,8,3,6,0,6,2,1,2,4,2,7,1,697.9,0,1,0,0
5,3,5,9,6,8,6,5,2,8,5,3,2,7,0,4,2,8,3,10,1,699.2,0,1,0,0
2,3,8,2,3,4,3,3,1,8,2,1,4,6,1,4,1,3,2,6,0,632.3,1,0,0,0
4,2,5,3,2,10,6,0,2,6,3,5,1,6,0,1,2,10,5,6,0,667.1,0,1,0,0
1,3,10,3,10,4,5,5,2,5,2,5,5,6,0,1,2,10,1,7,0,679,0,1,0,0
1,2,5,10,2,4,1,3,2,7,4,2,0,8,5,1,1,3,0,9,0,619.3,1,0,0,0
5,0,8,5,10,3,2,3,1,7,3,6,5,8,0,0,2,10,1,10,1,723.8,1,0,0,0
5,2,0,0,0,2,0,0,2,3,0,1,0,8,0,0,2,2,0,10,0,600.4,0,1,0,0
5,3,10,5,7,3,5,0,1,7,5,8,7,8,0,4,1,10,9,5,1,698.7,1,0,0,0
2,1,5,4,0,10,1,3,1,7,1,4,3,5,10,1,2,7,0,1,1,639.5,1,0,0,0
2,1,5,4,0,10,1,3,1,7,1,4,3,5,10,1,2,7,0,1,1,639.5,1,0,0,0
5,1,3,2,10,10,4,5,1,8,3,6,3,6,0,4,2,7,6,10,0,720,0,1,0,0
4,0,6,10,9,10,3,5,1,5,3,6,7,8,4,0,2,8,3,5,0,728.9,0,0,1,0
4,3,10,4,10,7,5,3,1,6,2,10,6,7,0,1,2,10,10,7,1,736.3,1,0,0,0
0,4,4,8,5,5,5,3,2,4,2,10,2,8,3,1,2,4,2,3,1,643,0,1,0,0
3,2,5,10,10,10,4,2,1,7,5,8,10,8,0,3,2,5,5,5,1,725.9,0,1,0,0
3,4,8,1,4,7,3,2,2,8,0,1,2,6,5,2,1,6,1,2,1,603.4,1,0,0,0
3,4,1,5,10,4,3,5,2,6,1,5,8,8,10,3,1,3,3,5,0,626.7,0,0,1,0
3,5,2,6,10,10,1,2,2,8,7,5,4,6,3,10,2,10,6,2,1,655.2,0,1,0,0
1,2,10,3,7,10,6,5,1,4,5,6,5,8,10,1,2,4,10,10,1,708.5,0,1,0,0
2,5,10,10,10,10,8,2,1,2,4,8,2,6,5,1,2,10,2,7,0,701.7,0,1,0,0
5,3,6,4,10,10,4,3,2,3,1,3,3,7,0,10,2,10,1,5,1,660.1,0,1,0,0
3,1,10,4,2,9,3,2,1,7,2,7,5,7,0,1,2,3,1,9,1,693.2,1,0,0,0
4,4,7,3,4,10,0,3,1,0,3,5,0,8,5,1,2,3,3,6,1,652.2,1,0,0,0
1,5,2,2,10,10,4,4,1,2,2,4,2,9,5,5,2,2,0,2,1,633.5,1,0,0,0
5,2,10,4,4,10,10,3,1,5,2,3,3,8,0,2,2,10,2,3,1,706.2,0,1,0,0
4,0,3,6,10,10,5,5,1,2,2,3,2,7,0,1,2,4,5,10,0,709.4,0,0,0,1
2,3,5,4,4,10,3,5,2,8,2,6,1,6,5,1,1,1,2,4,0,628.2,1,0,0,0
5,5,1,4,0,10,0,2,1,7,0,2,0,7,10,1,2,10,2,7,1,636.1,0,1,0,0
1,4,10,10,8,10,2,5,1,9,3,2,10,9,0,4,2,10,0,2,0,707.9,0,1,0,0
3,2,6,4,6,7,6,2,1,8,3,10,2,8,10,10,2,10,5,10,0,685.5,0,0,0,1
3,3,3,6,7,10,5,4,1,7,9,5,10,7,9,1,2,8,6,7,0,713.2,0,0,1,0
0,3,5,6,10,10,3,0,1,8,3,3,5,6,0,2,2,5,1,10,1,676.9,0,0,0,1
2,5,1,2,10,3,4,1,1,8,5,1,4,6,0,2,1,5,4,10,1,642.5,0,0,1,0
4,4,9,6,4,2,2,1,1,3,2,8,8,7,0,3,1,2,2,9,1,654.3,1,0,0,0
4,5,3,1,0,2,0,1,2,9,2,2,0,6,10,2,1,6,1,2,0,566.2,0,1,0,0
5,3,2,5,3,10,1,3,2,7,1,5,0,7,10,4,2,5,0,10,1,635,0,0,1,0
5,3,2,5,3,10,1,3,2,7,1,5,0,7,10,4,2,5,0,10,1,635,0,0,1,0
3,2,2,4,6,8,2,2,1,7,2,3,0,8,0,10,1,1,4,10,1,636.5,0,1,0,0
4,5,2,3,0,2,1,0,1,2,0,2,0,7,0,7,2,3,0,4,1,591.9,1,0,0,0
4,4,5,2,2,3,4,1,1,3,1,8,0,7,4,7,2,4,1,7,0,628.8,1,0,0,0
3,4,3,4,7,5,4,2,1,8,1,8,2,8,10,1,2,10,1,7,1,664.7,1,0,0,0
1,3,4,2,5,2,10,0,2,4,1,1,0,9,0,4,1,0,1,10,0,598.9,1,0,0,0
2,2,0,6,3,4,0,3,1,7,2,5,2,5,10,1,1,3,2,5,1,612.5,0,1,0,0
3,2,8,7,8,10,3,5,1,7,3,10,5,7,0,10,2,5,3,6,0,707.4,1,0,0,0
3,3,10,6,8,6,4,0,1,8,1,10,2,8,10,3,2,5,1,5,1,668.5,1,0,0,0
5,3,1,1,1,2,2,2,1,7,2,2,0,7,7,0,1,0,1,2,1,595.3,0,0,1,0
3,1,4,5,5,7,4,3,1,7,5,7,5,8,0,0,1,7,5,8,0,695.1,1,0,0,0
3,3,7,3,3,10,5,5,2,2,4,10,5,7,5,2,2,8,8,5,0,683.6,1,0,0,0
3,4,10,6,7,10,5,5,1,6,3,7,5,7,3,3,2,7,3,5,1,705.1,0,1,0,0
2,1,3,4,5,6,10,3,1,7,7,10,10,7,0,1,2,10,5,6,0,729.5,0,0,0,1
3,1,3,4,3,7,10,3,1,7,7,10,10,7,0,1,2,10,7,6,0,734.6,0,0,0,1
1,3,4,10,1,2,3,0,1,0,1,5,3,7,4,3,2,3,1,1,0,614.6,1,0,0,0
3,5,10,6,10,10,10,5,1,6,3,10,2,6,0,1,1,10,9,3,1,717.4,0,0,1,0
2,2,1,5,10,10,5,2,1,5,4,2,2,8,6,1,2,6,2,3,0,665.2,0,0,1,0
5,1,5,6,5,5,4,5,2,1,4,9,1,7,0,3,2,2,5,4,1,671.5,0,0,1,0
3,1,10,10,6,10,5,2,1,8,4,10,3,7,0,3,2,6,2,5,1,719.3,1,0,0,0
3,2,10,2,5,3,1,5,1,1,1,8,0,9,0,3,1,3,1,8,0,651.3,1,0,0,0
5,1,10,6,8,10,3,5,1,9,2,5,3,8,0,1,2,10,1,10,0,737.2,0,0,1,0
2,4,5,3,10,2,2,1,1,5,3,7,4,9,5,2,2,4,3,5,1,654.5,0,1,0,0
2,3,3,5,4,1,0,4,2,0,0,1,3,8,0,1,2,3,1,1,0,605.5,1,0,0,0
5,0,10,10,10,10,2,5,1,7,10,10,10,9,0,0,2,8,4,10,1,786,0,0,1,0
3,1,10,0,7,0,1,0,1,7,7,3,0,9,0,0,1,1,10,10,0,663.9,0,0,0,1
4,3,3,4,3,10,2,0,1,8,2,8,5,8,5,2,1,3,1,10,1,652.8,0,1,0,0
2,5,7,3,5,8,3,1,1,2,7,10,1,8,10,5,2,10,4,7,0,660,0,1,0,0
5,4,6,3,1,8,3,2,1,5,2,4,3,7,5,3,1,2,3,9,0,638.2,1,0,0,0
4,4,8,10,10,10,10,5,2,9,7,10,10,7,0,2,2,10,5,8,1,755,0,1,0,0
4,4,4,3,4,3,2,3,1,2,2,10,0,7,7,5,2,3,4,6,0,639.4,1,0,0,0
1,4,4,4,6,2,10,2,1,5,2,3,0,6,10,4,2,10,0,10,0,641.2,0,0,1,0
4,3,5,8,5,3,2,0,1,6,1,2,1,8,0,2,1,3,4,10,1,644.8,1,0,0,0
4,3,5,8,5,3,2,0,1,6,1,2,1,8,0,2,1,3,4,10,1,644.8,1,0,0,0
5,3,0,7,6,5,5,1,1,5,3,5,3,7,0,10,2,3,1,7,1,653.7,0,0,1,0
3,5,10,9,7,3,2,0,1,2,1,2,1,6,3,4,1,4,1,5,1,617.2,1,0,0,0
2,3,4,4,6,3,5,2,1,8,3,5,5,8,5,3,2,2,2,3,1,652.2,1,0,0,0
5,4,10,5,10,4,5,5,1,8,2,5,5,10,2,3,2,10,2,5,1,713.8,0,0,0,1
2,3,10,4,6,7,2,0,1,5,4,3,6,6,0,4,2,5,10,2,1,671.8,1,0,0,0
3,3,2,10,2,10,6,2,2,6,2,7,1,6,10,1,2,8,2,6,0,650.5,1,0,0,0
2,3,5,10,5,10,10,5,2,8,10,8,10,7,0,3,2,10,7,10,1,742.7,0,0,1,0
5,2,10,10,10,7,10,5,1,10,4,10,5,6,0,4,1,10,8,7,1,749.7,1,0,0,0
4,2,3,7,7,10,7,1,1,9,10,10,10,7,10,3,2,3,6,10,1,721,0,1,0,0
5,4,5,2,1,1,0,0,2,3,0,4,1,7,5,0,1,2,3,7,1,585.5,0,0,1,0
2,1,3,2,7,6,0,0,1,8,0,5,0,8,0,0,1,1,0,2,1,621.6,0,0,1,0
2,3,10,4,3,5,1,2,2,5,3,10,1,8,2,2,2,1,1,2,1,636.2,0,1,0,0
2,3,3,3,3,8,2,1,1,7,2,5,4,9,1,4,2,4,2,8,1,657.5,0,1,0,0
4,2,3,3,4,10,0,3,1,8,1,5,1,7,0,0,2,4,1,5,1,669,0,0,1,0
5,2,5,3,4,3,3,3,1,7,2,10,5,7,0,0,2,3,3,6,1,688.7,1,0,0,0
5,4,2,3,4,10,2,5,1,9,3,10,0,6,10,5,2,1,4,7,1,663,0,1,0,0
5,3,10,1,10,10,10,5,1,8,3,6,0,8,0,1,2,5,4,5,1,722.1,0,1,0,0
2,0,1,4,6,6,4,2,2,7,3,4,5,6,0,0,2,5,0,10,1,663.5,0,0,1,0
4,5,2,2,10,3,1,1,2,8,5,10,1,6,10,7,2,5,1,4,1,617.1,0,0,1,0
4,5,2,2,10,3,1,1,2,8,5,10,1,6,10,7,2,5,1,4,1,617.1,0,0,1,0
3,1,10,6,10,10,10,5,1,6,3,10,5,7,3,3,1,8,6,10,1,732.9,1,0,0,0
4,3,2,5,10,4,2,3,2,0,1,1,2,8,10,1,1,2,1,5,1,597,1,0,0,0
2,3,10,6,4,5,2,5,1,6,4,3,2,6,2,5,2,7,3,7,1,675.2,0,0,0,1
1,4,10,4,4,2,3,1,1,5,1,2,0,9,10,7,2,5,0,4,0,611,1,0,0,0
2,5,3,8,2,5,2,0,1,4,5,10,0,6,10,5,1,2,1,10,0,610.3,1,0,0,0
3,2,10,10,3,2,5,5,2,4,5,4,10,8,10,8,1,7,1,10,0,653.7,0,1,0,0
1,5,10,7,7,4,1,1,2,2,0,2,10,3,1,1,1,8,0,10,0,623.4,0,0,1,0
1,3,10,7,10,6,6,5,2,6,4,3,5,7,2,0,2,3,6,6,0,687.3,1,0,0,0
2,5,10,3,0,2,1,5,2,10,2,1,0,9,1,0,2,0,2,10,1,636.3,0,0,1,0
4,0,3,1,1,3,3,3,1,1,5,8,1,8,0,3,1,3,1,7,0,642.6,0,0,1,0
5,3,5,5,10,2,6,1,1,3,5,6,2,8,0,2,2,5,6,10,0,694.9,1,0,0,0
2,3,10,3,0,2,3,1,1,7,1,9,3,8,3,3,2,1,3,7,0,651.3,1,0,0,0
2,0,6,5,3,10,2,5,1,6,2,5,0,7,0,2,2,10,2,7,1,694.5,0,0,1,0
5,4,10,3,10,10,10,5,1,10,3,10,10,8,10,2,2,10,6,10,1,751.8,0,0,1,0
4,0,3,1,1,3,3,3,1,1,5,8,1,8,0,3,1,3,1,7,0,642.6,0,0,1,0
3,3,8,4,6,8,7,2,1,7,7,7,6,7,7,6,2,7,6,7,1,696.6,1,0,0,0
4,5,10,6,7,10,8,5,2,10,1,10,2,6,10,5,2,7,3,10,0,688.5,0,1,0,0
5,2,10,3,7,10,5,2,1,5,1,2,3,8,7,0,1,5,2,10,1,672,1,0,0,0
4,3,3,9,10,10,7,4,1,7,8,10,6,6,3,3,2,8,6,5,1,732.7,1,0,0,0
5,4,10,6,8,9,10,5,2,4,5,8,8,6,10,10,1,5,10,10,1,684.7,0,1,0,0
3,3,9,10,8,7,3,3,1,6,4,7,1,7,4,2,2,7,2,2,0,688.1,1,0,0,0
3,2,2,2,10,5,4,5,1,3,3,7,1,7,0,4,2,5,2,10,0,681.3,1,0,0,0
5,2,4,4,7,2,7,3,1,6,3,5,2,9,0,1,2,3,8,8,0,698.3,0,0,1,0
4,4,10,10,8,10,3,5,2,8,1,2,10,8,0,1,2,10,1,5,1,707.7,0,1,0,0
5,0,10,10,10,10,10,5,2,10,10,10,10,10,10,0,2,10,10,7,1,781.1,0,0,1,0
3,5,10,7,10,7,1,5,1,4,2,5,3,8,9,3,2,5,3,10,1,681.1,0,1,0,0
3,5,10,7,10,7,1,5,1,4,2,5,3,8,9,3,2,5,3,10,1,681.1,0,1,0,0
2,2,2,5,5,5,10,5,2,8,2,3,5,7,10,1,2,8,4,5,1,661.8,0,1,0,0
3,2,9,9,10,8,3,2,1,7,2,10,2,7,0,5,2,10,5,10,1,722.7,0,1,0,0
2,2,4,6,6,3,1,3,1,7,2,2,2,8,0,2,2,6,2,5,0,661.8,0,1,0,0
2,3,1,4,10,5,2,2,2,3,0,1,0,7,0,7,1,10,1,4,0,601.9,0,1,0,0
3,4,10,3,5,4,3,0,1,9,4,10,3,7,10,10,2,10,2,2,1,649.6,1,0,0,0
3,4,10,3,5,4,3,0,1,9,4,10,3,7,10,10,2,10,2,2,1,649.6,1,0,0,0
3,4,10,3,5,4,3,0,1,9,4,10,3,7,10,10,2,10,2,2,1,649.6,1,0,0,0
3,3,1,1,2,8,5,2,2,6,2,4,3,6,5,4,2,7,2,5,1,626.1,1,0,0,0
2,3,1,6,3,8,2,3,2,6,2,3,5,8,0,0,2,5,5,7,0,656.9,0,1,0,0
2,1,4,8,5,5,5,3,1,8,8,5,2,6,0,2,1,10,2,4,1,679,0,1,0,0
4,2,10,9,6,10,5,5,2,7,5,4,8,9,3,7,2,6,3,10,1,710,0,1,0,0
0,5,8,6,1,1,0,5,1,10,6,4,0,10,0,0,1,4,0,10,0,649,0,1,0,0
4,4,6,5,6,10,10,5,2,6,4,10,1,6,10,2,2,5,2,10,0,681.7,0,1,0,0
4,2,6,3,5,2,0,3,1,2,3,1,0,7,0,0,2,8,0,5,1,651.2,1,0,0,0
3,2,10,8,7,6,4,2,2,4,0,6,1,7,10,0,2,6,0,10,1,657.3,1,0,0,0
2,4,10,6,10,8,3,1,2,3,1,4,0,7,0,5,1,7,1,1,1,621.2,0,1,0,0
3,3,3,2,1,3,1,2,2,3,3,9,2,5,5,5,2,5,4,5,1,615,1,0,0,0
2,4,2,2,7,10,6,2,1,7,2,8,2,3,5,2,2,7,2,8,1,663.7,0,1,0,0
4,2,2,2,2,1,2,1,1,3,1,10,5,7,0,4,1,4,1,10,1,636,0,0,1,0
5,1,3,10,5,5,3,2,1,6,1,1,3,8,0,0,1,10,2,7,1,675.2,0,0,1,0
2,2,3,3,3,9,1,0,2,0,0,2,2,6,0,3,2,3,0,3,1,600.2,0,1,0,0
4,2,10,4,4,7,4,3,1,6,4,10,5,6,0,6,2,8,2,10,0,707.2,1,0,0,0
2,2,7,6,7,6,6,3,1,6,7,6,6,7,4,4,2,7,6,7,0,703.2,0,1,0,0
1,1,2,6,7,8,2,2,1,5,1,5,5,8,0,1,2,5,1,5,0,670.9,0,1,0,0
1,1,0,2,2,3,0,0,1,3,1,6,2,7,10,3,1,2,1,7,0,585.9,1,0,0,0
2,4,1,8,10,9,1,5,2,5,6,4,1,6,5,5,1,4,2,4,0,626.1,0,1,0,0
3,4,3,5,4,6,1,1,1,5,1,8,1,7,4,0,1,3,1,2,0,620.3,0,0,1,0
4,5,10,7,10,4,6,4,1,5,1,5,0,7,0,2,2,2,3,3,1,677.5,0,1,0,0
0,3,4,5,0,7,0,0,2,4,1,5,0,8,8,3,2,2,0,5,0,587.6,1,0,0,0
1,0,0,2,10,2,10,5,1,10,10,1,10,6,0,1,2,10,10,7,1,730.9,0,0,1,0
2,2,0,4,0,6,2,2,1,5,2,9,5,7,10,0,2,4,1,10,0,647.7,1,0,0,0
2,2,3,8,8,10,4,1,1,7,3,10,5,8,3,2,2,10,5,5,1,705.9,1,0,0,0
2,5,0,7,5,6,4,4,2,2,1,1,1,10,0,3,2,3,0,2,1,616.1,0,1,0,0
2,2,0,4,0,2,2,3,1,4,1,5,1,7,10,0,2,2,0,10,0,621.4,1,0,0,0
4,4,5,9,8,9,8,2,1,7,8,10,8,8,4,0,2,9,7,9,0,743.3,1,0,0,0
4,3,2,2,3,10,1,5,2,8,2,6,1,7,0,2,2,10,2,2,0,659,0,0,1,0
1,2,1,4,1,4,0,0,2,2,1,2,2,7,10,0,1,2,2,1,1,557.9,0,0,1,0
2,1,3,3,3,10,6,2,1,8,3,5,4,8,0,6,2,7,8,3,0,684.5,0,0,0,1
2,1,3,3,3,10,6,2,1,8,3,5,4,8,0,6,2,7,8,3,0,684.5,0,0,0,1
4,3,4,1,3,10,8,1,1,8,5,8,10,8,0,2,2,10,2,10,1,715.7,0,1,0,0
3,3,0,3,2,10,1,1,2,3,0,6,1,6,0,7,2,5,0,3,1,606.1,0,1,0,0
5,1,1,10,10,10,10,5,1,5,2,10,1,8,0,1,2,10,3,10,0,746.7,0,1,0,0
0,5,2,3,0,8,0,5,2,2,0,2,1,5,10,10,2,1,1,2,0,557.5,0,1,0,0
3,1,2,1,10,3,3,5,1,8,1,5,6,9,0,2,2,3,1,3,0,677.9,1,0,0,0
4,3,4,4,4,4,6,2,2,10,2,8,2,7,0,1,2,10,2,7,1,674.7,1,0,0,0
5,5,9,0,10,2,2,5,1,1,3,8,6,7,10,1,1,2,1,6,1,642.4,0,1,0,0
5,4,3,5,6,3,5,2,1,7,7,7,1,7,5,0,2,4,2,3,1,667.7,1,0,0,0
3,3,2,4,7,7,1,2,2,8,4,10,1,8,0,5,2,2,1,4,1,646.4,0,1,0,0
4,4,0,1,6,1,0,0,1,1,0,1,0,8,0,1,1,2,2,10,1,598.7,0,0,1,0
3,4,2,2,7,6,1,5,2,1,1,8,0,6,10,1,1,2,1,7,1,599.7,0,0,1,0
5,2,10,7,3,4,5,1,1,7,7,10,7,8,10,3,2,7,5,7,0,704.2,1,0,0,0
1,1,8,10,10,10,2,5,1,5,1,8,7,9,2,1,2,5,1,10,1,722.7,1,0,0,0
5,1,10,5,10,2,8,5,1,9,10,7,1,7,0,1,2,10,10,10,0,761.2,0,1,0,0
1,1,8,10,10,10,2,5,1,5,1,8,7,9,2,1,2,5,1,10,1,722.7,1,0,0,0
3,3,6,10,10,10,4,5,1,7,3,7,5,8,0,2,2,8,7,4,1,729.1,1,0,0,0
1,5,10,2,5,5,2,2,2,2,1,1,5,5,3,2,2,3,2,2,0,606.6,0,1,0,0
4,1,8,3,0,5,0,0,1,7,1,8,1,7,0,1,2,1,0,10,1,659.4,1,0,0,0
5,2,4,3,5,0,5,3,1,4,4,10,10,8,0,10,1,5,4,10,0,673.6,1,0,0,0
4,4,8,6,9,5,8,3,2,5,5,4,4,9,6,7,2,7,7,7,1,677.7,0,0,0,1
4,4,8,6,9,5,8,3,2,5,5,4,4,9,6,7,2,7,7,7,1,677.7,0,0,0,1
5,3,8,6,5,7,3,0,1,8,4,4,3,6,3,0,2,5,2,4,1,675.4,0,1,0,0
1,5,10,4,6,10,2,3,1,0,3,7,0,10,0,3,1,6,0,2,1,641.1,1,0,0,0
5,3,7,8,4,10,4,4,2,0,6,10,5,6,7,1,2,4,3,10,0,685.1,1,0,0,0
5,3,7,8,4,10,4,4,2,0,6,10,5,6,7,1,2,4,3,10,0,685.1,1,0,0,0
2,4,8,0,2,5,2,1,1,4,1,10,1,7,1,8,2,5,1,1,0,625.8,0,1,0,0
2,4,8,1,1,4,2,1,1,1,1,10,1,7,0,8,2,5,1,2,0,622.4,0,1,0,0
3,3,10,4,4,10,10,5,2,7,10,10,10,6,10,7,2,10,10,7,0,719.1,0,1,0,0
0,3,2,0,0,3,3,0,2,1,0,1,2,5,10,1,1,0,0,2,0,531.8,1,0,0,0
5,0,4,10,10,10,10,2,2,6,5,7,5,6,10,0,1,3,8,6,1,689.6,1,0,0,0
5,3,6,9,7,5,2,1,1,4,6,7,3,7,0,10,2,5,2,6,1,674.5,0,1,0,0
4,2,10,8,10,10,2,2,2,9,3,5,10,7,10,5,1,8,4,7,0,675.8,1,0,0,0
2,4,5,3,10,3,4,5,2,7,5,1,5,7,0,5,2,5,8,7,1,666.5,0,0,1,0
3,0,3,5,7,5,5,5,2,5,8,10,5,6,0,2,2,10,10,10,1,722.5,1,0,0,0
3,2,8,6,3,5,3,0,1,8,4,9,2,7,5,2,2,5,2,6,0,671.5,1,0,0,0
3,5,3,1,1,0,7,1,1,3,1,2,3,7,10,1,2,7,2,7,1,615.7,0,1,0,0
5,1,10,10,10,10,9,5,1,10,10,10,10,8,10,1,2,10,2,10,1,779,0,0,1,0
5,3,3,10,3,6,0,2,1,2,2,3,3,6,0,2,1,3,3,6,1,641.2,0,1,0,0
1,2,0,2,1,1,0,1,1,1,1,1,1,7,10,1,2,1,0,0,1,571.3,1,0,0,0
2,3,10,5,0,5,1,5,2,1,0,1,1,6,0,2,2,3,1,7,1,625.5,0,0,1,0
5,3,10,6,9,10,2,5,2,7,2,10,10,7,0,7,2,9,1,4,1,707.4,0,1,0,0
5,4,3,4,5,10,10,0,2,10,0,3,3,8,0,0,1,10,0,10,1,662,0,0,1,0
1,5,10,4,3,4,2,1,2,2,1,2,0,6,2,10,2,5,1,2,0,586.6,0,1,0,0
1,3,2,9,10,8,4,5,2,7,3,10,8,6,0,2,2,8,4,5,0,697,0,0,1,0
2,3,3,7,4,10,3,2,1,8,3,8,10,7,5,1,2,7,1,2,0,681.5,0,0,1,0
4,5,2,5,10,4,10,5,1,8,3,10,8,5,10,2,2,7,1,2,0,684.9,1,0,0,0
4,5,2,4,10,5,10,5,1,8,2,10,8,5,10,2,2,8,1,1,0,683.2,1,0,0,0
5,4,4,5,9,5,0,4,1,6,1,8,2,8,0,1,2,5,1,3,1,676.6,0,0,1,0
5,3,10,6,9,10,2,5,2,7,2,10,10,7,0,7,2,9,1,4,1,707.4,0,1,0,0
3,2,6,3,3,4,3,2,1,5,2,9,9,7,0,2,2,6,6,5,0,686.8,0,0,1,0
5,1,2,10,10,3,1,5,1,6,2,9,3,8,0,1,2,10,3,10,0,724.4,0,0,1,0
5,4,10,6,10,10,10,1,1,8,10,9,10,8,0,6,2,9,8,7,0,756.7,0,1,0,0
5,4,6,2,3,3,0,0,1,3,3,7,1,8,0,1,1,3,1,10,1,633.9,0,0,1,0
5,4,6,2,3,3,0,0,1,3,3,7,1,8,0,1,1,3,1,10,1,633.9,0,0,1,0
1,1,6,5,2,5,4,1,2,7,2,2,10,7,0,1,2,6,10,10,0,676.9,1,0,0,0
5,3,7,7,10,10,0,5,1,7,5,3,10,6,0,9,2,10,8,3,1,717.7,0,0,1,0
1,1,5,8,10,10,7,2,1,6,3,1,1,8,0,1,2,6,6,6,1,699,0,1,0,0
2,1,4,4,4,10,5,1,1,7,4,5,3,7,1,3,2,4,4,5,0,675.8,1,0,0,0
5,4,6,5,7,6,3,5,1,2,1,6,5,9,10,2,2,1,1,2,1,656,0,1,0,0
4,4,10,5,3,6,0,1,2,1,1,5,0,8,10,10,2,10,1,2,0,604.6,0,1,0,0
5,2,8,4,4,4,5,5,1,6,3,10,3,6,10,5,2,10,3,8,1,691.9,1,0,0,0
2,3,5,6,6,5,5,3,1,7,2,4,5,8,5,2,2,10,4,4,1,679.2,0,0,0,1
